fiber_id,area_px,centroid_x,centroid_y,perimeter_px,equiv_diameter_px,circularity,aspect_ratio,bbox_x,bbox_y,bbox_width,bbox_height
2221,1845.00,2597.52,7128.24,183.68,48.47,0.69,0.84,2570,7096,51,61
2222,1842.00,5699.54,6093.95,177.34,48.43,0.74,1.16,5674,6072,57,49
2223,1841.00,7322.59,5799.79,275.91,48.42,0.30,0.75,7285,5755,68,91
2224,1831.50,4132.24,6970.01,188.07,48.29,0.65,1.05,4103,6941,59,56
2225,1829.50,4073.94,5556.06,172.61,48.26,0.77,0.68,4053,5527,42,62
2226,1828.00,5203.34,6695.62,226.79,48.24,0.45,0.81,5178,6665,50,62
2227,1825.00,5454.63,6427.79,192.99,48.20,0.62,0.91,5429,6403,51,56
2228,1819.50,7278.97,5890.78,250.01,48.13,0.37,1.16,7252,5867,67,58
2229,1817.50,5109.35,1916.13,214.41,48.11,0.50,1.49,5080,1891,70,47
2230,1815.50,6097.19,7772.12,251.52,48.08,0.36,0.92,6057,7730,70,76
2231,1815.00,4762.39,6879.96,210.65,48.07,0.51,1.54,4723,6860,74,48
2232,1811.00,6305.97,4047.17,214.17,48.02,0.50,2.51,6261,4031,88,35
2233,1805.00,2577.12,5959.74,194.71,47.94,0.60,0.45,2558,5920,35,78
2234,1802.50,6546.86,5946.87,180.95,47.91,0.69,1.72,6517,5930,67,39
2235,1799.00,6858.04,8453.03,184.17,47.86,0.67,0.88,6832,8424,50,57
2236,1790.50,3447.54,7668.87,211.58,47.75,0.50,1.66,3406,7651,73,44
2237,1786.50,4239.34,6849.96,176.61,47.69,0.72,0.60,4221,6817,40,67
2238,1784.50,5208.80,6632.04,199.72,47.67,0.56,1.33,5178,6609,64,48
2239,1771.00,5423.39,6734.11,198.31,47.49,0.57,0.75,5399,6698,52,69
2240,1757.00,2387.03,4966.77,204.79,47.30,0.53,0.70,2362,4932,52,74
2241,1756.50,4939.66,4868.96,181.24,47.29,0.67,0.74,4917,4839,48,65
2242,1750.50,4135.06,6075.71,190.27,47.21,0.61,0.45,4118,6037,34,76
2243,1749.00,4112.10,8215.50,191.82,47.19,0.60,0.90,4085,8186,55,61
2244,1741.50,2279.78,6362.05,168.75,47.09,0.77,0.68,2257,6333,43,63
2245,1733.00,4016.73,3883.03,172.02,46.97,0.74,0.78,3996,3856,45,58
2246,1731.50,6392.53,6604.66,188.75,46.95,0.61,0.47,6376,6567,35,75
2247,1727.50,5865.30,5442.25,172.27,46.90,0.73,0.76,5841,5413,45,59
2248,1725.50,5293.72,4620.99,216.55,46.87,0.46,0.64,5272,4583,51,80
2249,1697.50,5909.09,1973.44,213.38,46.49,0.47,0.70,5881,1932,54,77
2250,1696.00,4323.55,7913.36,193.82,46.47,0.57,0.83,4299,7881,52,63
2251,1695.50,5921.34,1899.44,275.46,46.46,0.28,0.84,5891,1858,67,80
2252,1681.00,4145.50,7759.79,199.97,46.26,0.53,1.40,4111,7737,67,48
2253,1674.50,5458.38,4050.52,202.21,46.17,0.51,1.29,5421,4023,72,56
2254,1673.50,3442.66,3227.71,160.12,46.16,0.82,1.16,3416,3205,52,45
2255,1667.50,3086.32,5997.99,162.41,46.08,0.79,1.12,3060,5972,55,49
2256,1660.50,5211.77,6579.03,169.44,45.98,0.73,0.89,5188,6553,47,53
2257,1656.00,7012.13,7855.77,225.97,45.92,0.41,1.15,6982,7830,60,52
2258,1650.50,7338.51,5206.89,171.44,45.84,0.71,1.56,7306,5190,61,39
2259,1642.00,3655.94,6096.91,168.65,45.72,0.73,1.06,3629,6071,55,52
2260,1641.50,5956.28,4057.56,201.87,45.72,0.51,1.38,5921,4033,73,53
2261,1636.00,6245.17,6551.10,206.65,45.64,0.48,0.91,6213,6514,59,65
2262,1635.00,5481.41,7162.92,172.51,45.63,0.69,1.62,5449,7144,65,40
2263,1633.00,3422.04,4226.34,173.34,45.60,0.68,0.96,3396,4199,53,55
2264,1631.00,3191.50,2766.70,179.34,45.57,0.64,0.69,3168,2732,45,65
2265,1618.00,3683.59,4635.11,178.99,45.39,0.63,0.93,3654,4606,53,57
2266,1614.00,4205.23,8016.73,177.34,45.33,0.64,0.89,4179,7988,51,57
2267,1614.00,6801.25,7726.62,205.97,45.33,0.48,0.68,6775,7692,49,72
2268,1613.50,4373.60,4494.31,177.10,45.33,0.65,0.89,4350,4469,48,54
2269,1610.50,6031.30,5446.16,172.61,45.28,0.68,1.12,6009,5425,55,49
2270,1609.00,3930.02,4990.14,170.85,45.26,0.69,0.94,3907,4963,50,53
2271,1606.00,3245.20,5798.25,165.20,45.22,0.74,1.13,3217,5773,52,46
2272,1604.50,7073.25,5686.90,167.10,45.20,0.72,0.74,7051,5660,43,58
2273,1601.50,7130.01,5675.77,183.44,45.16,0.60,0.65,7113,5647,39,60
2274,1601.00,4281.26,3938.72,181.68,45.15,0.61,0.86,4256,3911,51,59
2275,1596.50,6845.40,5559.95,220.35,45.09,0.41,1.08,6807,5530,71,66
2276,1589.00,5244.59,6871.44,180.17,44.98,0.62,0.67,5221,6841,45,67
2277,1587.50,6198.49,6122.51,166.27,44.96,0.72,0.68,6180,6093,40,59
2278,1586.00,6816.88,6762.75,174.02,44.94,0.66,1.12,6793,6743,54,48
2279,1583.50,4267.15,3747.27,172.27,44.90,0.67,0.84,4242,3724,46,55
2280,1573.00,7583.80,4028.00,169.20,44.75,0.69,0.52,7568,3996,35,67
2281,1568.50,7034.43,4505.49,192.41,44.69,0.53,0.44,7019,4472,31,71
2282,1563.00,6764.19,8109.73,218.79,44.61,0.41,1.36,6728,8083,75,55
2283,1559.50,6269.31,5085.34,219.52,44.56,0.41,0.99,6232,5051,67,68
2284,1554.50,6603.71,8181.00,213.72,44.49,0.43,0.54,6582,8140,44,81
2285,1551.50,7266.92,5949.67,200.89,44.45,0.48,1.33,7232,5925,69,52
2286,1549.50,6431.83,7669.64,174.61,44.42,0.64,0.84,6407,7647,47,56
2287,1547.50,3890.01,7521.20,196.89,44.39,0.50,0.88,3866,7494,50,57
2288,1540.50,2459.41,5717.89,162.95,44.29,0.73,0.85,2439,5696,45,53
2289,1539.50,6973.36,5830.46,198.89,44.27,0.49,0.69,6947,5794,50,72
2290,1535.00,2581.58,7240.00,210.11,44.21,0.44,1.08,2545,7209,68,63
2291,1532.00,5630.28,5729.46,181.05,44.17,0.59,2.00,5592,5710,70,35
2292,1531.00,5142.29,1876.39,187.34,44.15,0.55,0.61,5125,1847,37,61
2293,1529.50,6119.38,6968.81,153.44,44.13,0.82,0.73,6100,6942,40,55
2294,1528.50,6480.34,6522.07,177.44,44.12,0.61,1.76,6452,6502,65,37
2295,1523.00,6773.14,8171.75,182.85,44.04,0.57,0.59,6754,8142,38,64
2296,1515.00,1287.70,3735.57,265.76,43.92,0.27,0.93,1260,3709,54,58
2297,1509.00,7440.58,5957.91,177.82,43.83,0.60,0.98,7412,5929,54,55
2298,1508.50,4670.44,4909.13,165.44,43.83,0.69,0.58,4653,4879,37,64
2299,1500.50,2539.58,4296.67,196.07,43.71,0.49,1.52,2504,4276,64,42
2300,1499.50,5556.12,5782.92,159.78,43.69,0.74,0.70,5538,5756,39,56
2301,1499.00,3992.90,7381.24,172.17,43.69,0.64,1.12,3965,7358,56,50
2302,1497.50,4238.54,4853.12,164.95,43.67,0.69,0.86,4217,4826,43,50
2303,1497.00,4851.78,5505.10,174.85,43.66,0.62,1.34,4822,5483,59,44
2304,1491.00,4025.79,8036.18,158.71,43.57,0.74,0.86,4001,8012,44,51
2305,1486.50,6063.32,5182.09,219.38,43.50,0.39,0.73,6032,5144,56,77
2306,1486.50,7002.49,7921.12,211.72,43.50,0.42,1.15,6971,7898,61,53
2307,1482.00,3953.32,7428.14,211.34,43.44,0.42,2.14,3919,7412,75,35
2308,1480.50,6682.27,8603.67,176.41,43.42,0.60,0.84,6654,8577,48,57
2309,1480.00,4997.98,7633.61,176.71,43.41,0.60,0.39,4985,7601,28,71
2310,1478.00,4330.32,7611.12,170.51,43.38,0.64,0.83,4309,7579,48,58
2311,1476.00,1629.80,3452.45,259.76,43.35,0.27,1.10,1602,3429,54,49
2312,1474.00,7340.74,3690.83,165.68,43.32,0.67,1.73,7310,3673,64,37
2313,1473.50,1925.13,649.18,192.07,43.31,0.50,1.16,1898,628,58,50
2314,1473.50,6106.73,2944.19,188.41,43.31,0.52,0.72,6082,2912,48,67
2315,1471.00,5450.89,6490.33,169.68,43.28,0.64,0.80,5428,6463,44,55
2316,1463.00,4170.07,7813.31,189.20,43.16,0.51,0.40,4155,7775,30,75
2317,1462.50,4452.06,2611.35,211.38,43.15,0.41,0.63,4426,2573,47,75
2318,1459.50,7025.71,5990.28,206.89,43.11,0.43,0.76,7002,5957,47,62
2319,1457.00,5139.48,7025.37,172.85,43.07,0.61,0.73,5121,6992,43,59
2320,1454.50,3098.25,4950.19,148.61,43.03,0.83,0.86,3079,4926,43,50
2321,1454.00,4337.61,8150.55,172.51,43.03,0.61,0.62,4317,8118,40,64
2322,1452.00,2412.44,6190.25,157.05,43.00,0.74,0.57,2395,6162,34,60
2323,1452.00,5637.45,6115.30,154.51,43.00,0.76,1.09,5610,6094,51,47
2324,1447.00,6787.59,8037.76,158.02,42.92,0.73,0.80,6765,8013,43,54
2325,1445.00,3589.00,4942.92,177.68,42.89,0.58,0.67,3566,4911,42,63
2326,1443.00,5135.08,5055.19,188.31,42.86,0.51,1.02,5105,5027,60,59
2327,1437.00,5382.43,5629.14,170.02,42.77,0.62,1.40,5353,5610,59,42
2328,1433.50,5132.70,6069.85,158.12,42.72,0.72,0.65,5116,6045,36,55
2329,1422.50,4491.58,7500.80,176.75,42.56,0.57,1.18,4465,7476,59,50
2330,1407.00,3955.23,8055.85,153.05,42.33,0.75,1.10,3935,8037,44,40
2331,1404.00,2370.78,4741.54,208.99,42.28,0.40,0.52,2355,4702,38,73
2332,1404.00,5568.49,3801.66,153.20,42.28,0.75,0.94,5546,3775,46,49
2333,1394.50,7314.46,6287.14,167.78,42.14,0.62,0.90,7296,6263,44,49
2334,1392.00,3073.87,7808.44,202.65,42.10,0.43,0.68,3048,7774,47,69
2335,1389.00,3627.71,3242.32,186.31,42.05,0.50,0.97,3600,3214,58,60
2336,1377.50,7015.93,6098.46,179.10,41.88,0.54,1.81,6980,6077,65,36
2337,1376.00,1908.14,5182.61,158.51,41.86,0.69,1.04,1885,5158,51,49
2338,1373.00,6725.04,7544.38,163.54,41.81,0.65,1.82,6697,7529,62,34
2339,1372.00,4744.35,5938.54,149.05,41.80,0.78,0.89,4723,5914,42,47
2340,1369.50,4672.55,7772.18,176.61,41.76,0.55,0.44,4657,7738,31,70
2341,1366.00,4547.63,7066.34,171.14,41.70,0.59,0.96,4521,7037,54,56
2342,1363.00,1950.05,5102.22,172.99,41.66,0.57,0.96,1921,5071,53,55
2343,1360.50,7028.08,3686.32,213.38,41.62,0.38,1.08,6997,3657,66,61
2344,1358.00,3458.13,8044.15,151.54,41.58,0.74,0.80,3436,8017,41,51
2345,1357.00,2958.14,7781.75,190.65,41.57,0.47,1.51,2926,7761,68,45
2346,1354.50,4759.28,6532.63,168.12,41.53,0.60,0.89,4736,6511,47,53
2347,1354.50,3775.85,5302.51,147.78,41.53,0.78,1.00,3753,5283,46,46
2348,1353.50,6004.25,5497.43,187.58,41.51,0.48,0.85,5978,5468,53,62
2349,1344.00,6396.24,6860.11,174.02,41.37,0.56,0.48,6381,6829,31,65
2350,1341.00,4572.40,7823.30,163.20,41.32,0.63,0.51,4555,7792,32,63
2351,1336.00,6699.71,7951.15,160.85,41.24,0.65,0.68,6682,7925,39,57
2352,1328.00,4571.76,4881.57,153.20,41.12,0.71,0.68,4552,4856,38,56
2353,1327.50,4501.55,7085.19,181.78,41.11,0.50,0.46,4486,7052,32,70
2354,1305.50,2702.10,8069.39,176.95,40.77,0.52,0.43,2687,8035,30,70
2355,1294.00,25.06,6164.79,200.51,40.59,0.40,0.65,6,6126,47,72
2356,1293.00,2631.44,4634.98,155.54,40.57,0.67,0.54,2615,4606,32,59
2357,1292.00,3811.88,5332.34,148.71,40.56,0.73,1.30,3787,5313,48,37
2358,1289.50,7026.34,7996.78,146.61,40.52,0.75,0.82,7006,7973,40,49
2359,1288.50,2460.00,6952.08,150.12,40.50,0.72,0.72,2439,6929,38,53
2360,1288.50,5077.30,6326.72,149.64,40.50,0.72,0.81,5059,6303,38,47
2361,1282.50,7417.67,3683.35,167.92,40.41,0.57,1.62,7388,3662,63,39
2362,1282.00,3527.40,7630.20,152.85,40.40,0.69,0.88,3508,7609,44,50
2363,1281.00,5131.79,2968.98,149.54,40.39,0.72,1.78,5105,2953,57,32
2364,1279.50,144.19,6296.30,202.89,40.36,0.39,0.58,123,6260,45,77
2365,1279.50,3092.54,6093.55,144.47,40.36,0.77,1.15,3072,6072,46,40
2366,1278.50,4976.71,5416.88,156.95,40.35,0.65,0.77,4959,5388,41,53
2367,1275.50,4068.05,4344.53,161.78,40.30,0.61,0.72,4046,4317,38,53
2368,1274.00,4108.14,6141.59,148.37,40.28,0.73,0.75,4092,6119,38,51
2369,1267.00,6861.89,7403.67,161.68,40.16,0.61,1.59,6835,7385,59,37
2370,1263.50,3598.64,1722.30,177.44,40.11,0.50,1.58,3569,1706,60,38
2371,1258.50,5087.48,7128.95,166.81,40.03,0.57,0.43,5073,7094,29,67
2372,1258.50,7032.76,4119.53,169.10,40.03,0.55,0.69,7015,4089,41,59
2373,1255.50,6362.47,5427.98,175.78,39.98,0.51,2.37,6328,5412,71,30
2374,1253.50,2207.64,4660.35,160.61,39.95,0.61,0.76,2188,4633,41,54
2375,1249.00,7592.56,4615.88,148.02,39.88,0.72,0.79,7571,4590,41,52
2376,1248.50,7053.55,5533.10,138.47,39.87,0.82,0.80,7037,5510,37,46
2377,1245.50,7146.74,5736.14,177.92,39.82,0.49,1.61,7120,5720,61,38
2378,1241.50,3513.97,6241.15,150.61,39.76,0.69,0.87,3493,6219,40,46
2379,1235.50,6843.25,5414.50,176.07,39.66,0.50,0.95,6817,5387,54,57
2380,1224.00,5241.29,5131.35,145.40,39.48,0.73,0.60,5227,5106,32,53
2381,1223.50,4899.37,7482.74,175.78,39.47,0.50,0.45,4884,7450,30,67
2382,1222.50,5200.22,4809.31,140.47,39.45,0.78,0.68,5185,4786,34,50
2383,1218.50,6994.53,6536.30,188.95,39.39,0.43,0.32,6984,6497,25,77
2384,1210.50,4039.86,7256.09,138.12,39.26,0.80,0.81,4024,7233,38,47
2385,1206.50,6885.33,6590.72,154.61,39.19,0.63,0.83,6867,6568,43,52
2386,1205.00,6799.15,8448.41,147.54,39.17,0.70,0.76,6780,8421,38,50
2387,1199.00,4116.78,7818.74,209.97,39.07,0.34,1.03,4085,7792,60,58
2388,1193.50,4153.98,6796.18,137.98,38.98,0.79,1.22,4130,6777,45,37
2389,1193.50,2625.85,6532.77,143.64,38.98,0.73,1.37,2603,6515,48,35
2390,1190.00,1917.97,713.11,182.65,38.92,0.45,0.92,1897,686,47,51
2391,1189.00,6756.88,4899.11,132.57,38.91,0.85,0.90,6737,4880,38,42
2392,1189.00,6778.26,7502.17,186.65,38.91,0.43,1.61,6752,7480,61,38
2393,1188.00,4078.35,6205.42,145.20,38.89,0.71,1.02,4056,6184,46,45
2394,1183.50,3443.82,8118.70,145.78,38.82,0.70,1.02,3421,8099,45,44
2395,1182.50,5129.84,6018.88,141.30,38.80,0.74,0.86,5112,5997,37,43
2396,1181.00,6239.12,5068.05,159.82,38.78,0.58,0.94,6214,5043,50,53
2397,1174.00,2943.79,1957.69,146.85,38.66,0.68,0.79,2924,1933,41,52
2398,1173.00,5606.04,3698.62,146.37,38.65,0.69,1.20,5586,3682,48,40
2399,1167.50,6780.90,4528.83,142.95,38.56,0.72,1.05,6759,4506,45,43
2400,1167.00,3070.90,6964.26,150.85,38.55,0.64,1.37,3044,6944,52,38
2401,1165.50,4022.64,5146.39,151.30,38.52,0.64,0.54,4008,5118,32,59
2402,1164.50,4386.47,4535.98,149.44,38.51,0.66,1.19,4362,4517,50,42
2403,1160.00,6868.90,6543.85,151.88,38.43,0.63,2.22,6839,6532,60,27
2404,1159.50,6947.60,6510.68,161.64,38.42,0.56,0.44,6934,6477,27,62
2405,1158.50,7114.41,5878.88,148.95,38.41,0.66,1.26,7094,5862,49,39
2406,1156.50,4910.57,2646.16,148.27,38.37,0.66,1.41,4885,2628,52,37
2407,1152.50,5096.02,6837.41,142.47,38.31,0.71,0.78,5079,6816,36,46
2408,1152.50,3880.79,3655.64,157.78,38.31,0.58,0.59,3862,3626,36,61
2409,1152.50,2511.13,3106.02,146.61,38.31,0.67,0.56,2495,3079,31,55
2410,1149.00,5844.34,6029.14,132.23,38.25,0.83,1.45,5821,6012,48,33
2411,1146.00,5376.48,4033.56,164.37,38.20,0.53,0.49,5362,4002,32,65
2412,1143.50,7209.17,4839.90,148.12,38.16,0.65,1.05,7189,4815,46,44
2413,1139.50,6795.60,7163.79,175.92,38.09,0.46,1.97,6763,7149,63,32
2414,1131.50,2130.16,3057.55,157.44,37.96,0.57,0.84,2112,3036,41,49
2415,1128.00,5544.40,5254.35,135.74,37.90,0.77,0.93,5527,5236,37,40
2416,1125.50,5849.55,2040.24,159.92,37.86,0.55,1.04,5826,2016,50,48
2417,1124.50,6471.25,5618.18,138.47,37.84,0.74,1.12,6449,5599,45,40
2418,1123.00,6050.03,4690.71,146.02,37.81,0.66,1.00,6025,4666,46,46
2419,1119.50,7091.65,8157.85,164.75,37.75,0.52,0.81,7069,8129,46,57
2420,1116.00,2399.43,5710.55,145.68,37.70,0.66,0.90,2378,5688,44,49
2421,1114.00,2570.89,2831.05,133.40,37.66,0.79,1.25,2549,2813,45,36
2422,1103.50,3440.07,7265.53,136.47,37.48,0.74,0.65,3424,7241,32,49
2423,1094.00,3835.27,5023.61,138.71,37.32,0.71,0.77,3817,5001,37,48
2424,1085.50,4451.48,3370.88,149.44,37.18,0.61,0.77,4432,3344,41,53
2425,1079.50,7192.55,5164.82,154.47,37.07,0.57,0.40,7180,5135,25,62
2426,1072.00,3499.05,8130.74,173.68,36.94,0.45,0.62,3477,8099,38,61
2427,1068.00,6151.38,2366.13,131.25,36.88,0.78,1.00,6134,2348,37,37
2428,1067.00,6491.42,5082.62,131.88,36.86,0.77,1.02,6473,5063,41,40
2429,1066.00,4633.55,6078.11,144.71,36.84,0.64,1.73,4608,6065,52,30
2430,1066.00,2013.83,997.61,130.37,36.84,0.79,0.95,1995,977,40,42
2431,1063.50,6989.95,4068.67,136.81,36.80,0.71,0.86,6971,4049,38,44
2432,1060.50,6753.35,7993.39,187.58,36.75,0.38,1.32,6724,7969,62,47
2433,1059.50,6897.41,7482.33,156.61,36.73,0.54,1.10,6879,7459,46,42
2434,1055.00,6776.89,7018.76,133.54,36.65,0.74,1.10,6756,6998,44,40
2435,1052.50,6923.43,7552.18,152.95,36.61,0.57,0.59,6906,7524,34,58
2436,1046.00,7165.83,8187.15,136.37,36.49,0.71,0.83,7146,8164,39,47
2437,1041.00,4865.90,6370.73,162.85,36.41,0.49,1.69,4834,6355,59,35
2438,1039.50,5356.10,6250.30,126.47,36.38,0.82,0.90,5339,6231,37,41
2439,1037.00,1908.65,5076.24,137.54,36.34,0.69,1.25,1888,5061,45,36
2440,1027.00,6720.05,8230.06,153.88,36.16,0.55,0.43,6707,8200,26,61
2441,1021.00,5340.26,1903.49,144.71,36.06,0.61,0.71,5324,1877,36,51
2442,1021.00,5596.80,4365.27,151.74,36.06,0.56,0.39,5585,4335,24,62
2443,1020.00,7686.30,4475.99,156.02,36.04,0.53,0.56,7670,4449,32,57
2444,1014.50,6910.14,6875.78,144.27,35.94,0.61,0.76,6893,6850,37,49
2445,1014.00,7273.80,5533.32,135.88,35.93,0.69,0.78,7255,5512,36,46
2446,1013.00,6765.37,7072.63,131.05,35.91,0.74,1.19,6744,7056,44,37
2447,1012.00,3965.32,4139.62,162.17,35.90,0.48,0.89,3943,4111,48,54
2448,1008.50,2440.32,3359.01,124.47,35.83,0.82,0.77,2422,3337,34,44
2449,1007.50,5797.37,5955.06,136.95,35.82,0.68,0.91,5776,5931,41,45
2450,1005.50,5809.26,7249.67,159.78,35.78,0.49,0.71,5793,7226,37,52
2451,1005.50,3649.84,1715.01,150.95,35.78,0.55,1.43,3626,1697,50,35
2452,1004.50,6730.13,7137.74,179.10,35.76,0.39,1.30,6702,7114,56,43
2453,1003.00,2692.55,7557.30,136.71,35.74,0.67,0.83,2674,7536,38,46
2454,1002.00,6696.25,8124.35,127.05,35.72,0.78,1.08,6675,8106,40,37
2455,1001.50,4618.31,7135.36,127.15,35.71,0.78,1.18,4599,7119,40,34
2456,1001.00,3949.77,7686.06,138.37,35.70,0.66,0.93,3928,7664,42,45
